speaker_id,text,text_path,audio_path,gender,age
Speaker_id_6,"(Annabi gan gan). Ye Yahudizhi, ye gae leye le gan, ye tsayi masoyi Soko gbuwgio, za na ke nazhi a jin'a, ejin guri, ye mae jin aduwa gan Soko u la ye'u wu. Wun'ayi za gaskiyazhi ye yio nan.",data/raw\Speaker_id_6\nup_1077.txt,data/raw\Speaker_id_6\nup_1077.wav,Unknown,Unknown
Speaker_id_6,"Amaa jin guri wuncin'a, har abada, ebo etun dede nanzhi a la shidzo nan. Akika Soko yi be kpikpe azwalumizhi ganni be etun nanzhi e lo nan.",data/raw\Speaker_id_6\nup_1078.txt,data/raw\Speaker_id_6\nup_1078.wav,Unknown,Unknown
Speaker_id_6,"Gan yaa gan: ajali wuncin, nan ye bici'u daa nan, akika wun'a da gun'e (bandondo). A ma ga ye la da zhin eba (Soko) nan de kpikpe yan nan so nan to nan tula nan. Soko ci a ya ye labari yan etun nanzhi ye fe lo izheo nan.",data/raw\Speaker_id_6\nup_1079.txt,data/raw\Speaker_id_6\nup_1079.wav,Unknown,Unknown
Speaker_id_6,"Ye nanzhi gan ye'a imani jin nan! Kaminan a ga sallah yi, yan efo jummua nan, Ye'a shiri jin da (dannan) pipa Soko, ye mae la woce elugwa. Wuncin nan ye'ajin nan, u ga yi alhairi ya ye yeo, Ye ga de kpikpe de nan.",data/raw\Speaker_id_6\nup_1080.txt,data/raw\Speaker_id_6\nup_1080.wav,Unknown,Unknown
Speaker_id_6,"Kaminan a ga sallah jin zo nan, ye'a ga ya kpe eti kinbo, ye mae fe wa falala yan Soko. Ye mae tun Soko e ye, yetun nan dokun nan. Be wuncin ga ye'a tso gurio.",data/raw\Speaker_id_6\nup_1081.txt,data/raw\Speaker_id_6\nup_1081.wav,Unknown,Unknown
Speaker_id_6,"Abeke a ga le kaaya wocezhi ye nan, ko a ci wo san san edzo nan (ke eyan nan) a dzun tinya da eba eyan edzozhi. A ci ga wo ya gi gbaro. (Annabi) gan gan: egagba nan dan be Sokoe nan, u de alhairi gan' edzo ganni be woce. Akika Soko ga yi Etsu nan'e ya za arziki nan'o.",data/raw\Speaker_id_6\nup_1082.txt,data/raw\Speaker_id_6\nup_1082.wav,Unknown,Unknown
Speaker_id_6,"Akika, lokaci be shidzo batsozhio, nan zawangi, u 'y yandondo nan'a tunye naa na.",data/raw\Speaker_id_6\nup_1083.txt,data/raw\Speaker_id_6\nup_1083.wav,Unknown,Unknown
Speaker_id_6,Yebo kpata ajin tabbata ya Soko Etsu nae kpa alittazhi kpata na.,data/raw\Speaker_id_6\nup_1084.txt,data/raw\Speaker_id_6\nup_1084.wav,Unknown,Unknown
Speaker_id_6,"Akika, Yia halitta yan zawangi jin, dagan nuwan yan mani'i bo, nan'a bo keba (tsakani bagi be inzagi'i nan). Ebo ma, yi'i, ma wun'i, cin'ile, Yi ciu ya tukpa yan gan wo, Yi ci kezhe'u ya eye, nan'u ga cin ba le nan.",data/raw\Speaker_id_6\nup_1085.txt,data/raw\Speaker_id_6\nup_1085.wav,Unknown,Unknown
Speaker_id_6,"Yi ma' zawangi wuba, lo eko nan tso yi gboro nan, U ga bau, u la'u fe, za nan'e jin yebo ya Soko nan(be emi latu foro'u yin) U ga bau, U lau cin mannan'ubo, be Sokoe (U fe'u le umurni Soko u ba).",data/raw\Speaker_id_6\nup_1086.txt,data/raw\Speaker_id_6\nup_1086.wav,Unknown,Unknown
Speaker_id_6,"Akika, Yia shiri jin, ka kafirizhi, be dzari'i, to kuru, to enan yan Sa'iru'i.",data/raw\Speaker_id_6\nup_1087.txt,data/raw\Speaker_id_6\nup_1087.wav,Unknown,Unknown
Speaker_id_6,"Akika, eza kirkizhi, a fe fin nuwan mannan gizhi, nan a zhin keba be kafuru'i nan.",data/raw\Speaker_id_6\nup_1088.txt,data/raw\Speaker_id_6\nup_1088.wav,Unknown,Unknown
Speaker_id_6,"(Kafur'nan nan), nuwan mannan gi uyio nan wuzhi Soko guru zhi, a fe de yan'a fin, kandondo nan.",data/raw\Speaker_id_6\nup_1089.txt,data/raw\Speaker_id_6\nup_1089.wav,Unknown,Unknown
Speaker_id_6,Za nanzhie la tun lo eti emi nanzhi a ga she be Soko enan. A maajin a fe' sundan efo nan sharri'u dokun nan. (Efo kiyama dan'o nan).,data/raw\Speaker_id_6\nup_1090.txt,data/raw\Speaker_id_6\nup_1090.wav,Unknown,Unknown
Speaker_id_6,"A ma'a jin, a fe' la yangici ya eza gwagbagizhi, be ekungi zhi, to za nanzhi a ga wan ekunda'o nan, alhali'I ma'a tso yi be bukatau yin.",data/raw\Speaker_id_6\nup_1091.txt,data/raw\Speaker_id_6\nup_1091.wav,Unknown,Unknown
Speaker_id_6,"(Acia jin, a fe' gan'gan): Akika Yi, ye' ya ye yangici yagi ebo wiwa yan yarda Soko. Yi mae wa egagba ndoci ko yebo jin dagan eba ye boa.",data/raw\Speaker_id_6\nup_1092.txt,data/raw\Speaker_id_6\nup_1092.wav,Unknown,Unknown
Speaker_id_6,"Akika, Yie sundan azaba, dagan eba Tsoci yibo, yan efo nan fuska ekundondo zazhi ga'a shizhiko nan, Efo nan lukpin sarauyin nan.",data/raw\Speaker_id_6\nup_1093.txt,data/raw\Speaker_id_6\nup_1093.wav,Unknown,Unknown
Speaker_id_6,"Soko ci'a gan' gwa be sharri yan efo wuncin, Ucia la gun be haske, ganni be yangban fa'e.",data/raw\Speaker_id_6\nup_1094.txt,data/raw\Speaker_id_6\nup_1094.wav,Unknown,Unknown
Speaker_id_6,"Estu na ni'imau ke ke yiba to mumini to kafiri emi izheo na, Etsu na ada yegun kpe muminizhi ri ke kafirizhi lugwa efo alkiyami na.",data/raw\Speaker_id_6\nup_1095.txt,data/raw\Speaker_id_6\nup_1095.wav,Unknown,Unknown
Speaker_id_6,"Soko cia egagba wangi la'a yaa, yan aljanna, be tufuwa yan silki zhi'i, ebo hakuri nan a fe' jin eti emi latu foro Soko nan.",data/raw\Speaker_id_6\nup_1096.txt,data/raw\Speaker_id_6\nup_1096.wav,Unknown,Unknown
Speaker_id_6,"Aci ga kpetso ta eti gadoa zhio, mini aljanna'o, a'wo ba nan gun'a, ama'a wo bayeko tsuntsun nua.",data/raw\Speaker_id_6\nup_1097.txt,data/raw\Speaker_id_6\nup_1097.wav,Unknown,Unknown
Speaker_id_6,"Wuru, yan cigban aljannazhi ga'a tso ba'a, aci ga to yangici sun-sun'u zhi la'zhin kin baenio.",data/raw\Speaker_id_6\nup_1098.txt,data/raw\Speaker_id_6\nup_1098.wav,Unknown,Unknown
Speaker_id_6,"A ma'a fe man'a kezhe, be evo yan azarfa zhi'i (yan yangici mannangi zhi) to kopu zhi nan zhie ban nan nan.",data/raw\Speaker_id_6\nup_1099.txt,data/raw\Speaker_id_6\nup_1099.wav,Unknown,Unknown
Speaker_id_6,"Evo wuncin zhi, a jin-a-jin' be azarfae, aci'u dan tsunwan be gwargwado bukata zandondoe.",data/raw\Speaker_id_6\nup_1100.txt,data/raw\Speaker_id_6\nup_1100.wav,Unknown,Unknown
Speaker_id_6,"A ma'a kezhe ya' nuwan, egye mannagi zhi fin, Nuwan egye wuncin, a zhin'u zhin ke ba, be ""zanjabi'la'e"".(Zanjabi'ila nuwan yan ekan' uyio, nan ela yangici de ekan sarauyin nan).",data/raw\Speaker_id_6\nup_1101.txt,data/raw\Speaker_id_6\nup_1101.wav,Unknown,Unknown
Speaker_id_6,Nuwan ndoci ke' danbo nan e yi gan salsabi'ila nan. (nan egi aljanna zhi a de fin nan).,data/raw\Speaker_id_6\nup_1102.txt,data/raw\Speaker_id_6\nup_1102.wav,Unknown,Unknown
Speaker_id_6,"Egi wawagi ndoci zhi, afe ma'egi mi aljanna zhi kezhe, (egi wuncin zhi, a ga jin tabbata ta eti dzakan bo'a bo be egye'a bo. Wo ga la eye cin'a le, Woa ye gan ko alulu'izhio nan'a gaya zhi-zhi nan.",data/raw\Speaker_id_6\nup_1103.txt,data/raw\Speaker_id_6\nup_1103.wav,Unknown,Unknown
Speaker_id_6,"Wo ga' yan nanzhi fi aljanna'o nan leye, wo'a le eyan ni'ima iri-iri zhi ye, ganni be mulki nan wanci sarauyin nan.",data/raw\Speaker_id_6\nup_1104.txt,data/raw\Speaker_id_6\nup_1104.wav,Unknown,Unknown
Speaker_id_6,"Tufuwa' nan tso latu gan nan,u ga yi yan silikio, nuwan aliga, U mae ban nan. Aci ga'a panin, be azarfa zhi. Baci wuncin'o, acia ke zhe ya'a nuwan lilici zhi fin.",data/raw\Speaker_id_6\nup_1105.txt,data/raw\Speaker_id_6\nup_1105.wav,Unknown,Unknown
Speaker_id_6,Etsu na wun mulki efo egagbaena,data/raw\Speaker_id_6\nup_1106.txt,data/raw\Speaker_id_6\nup_1106.wav,Unknown,Unknown
Speaker_id_6,"Akika egagba nan nan zhi kpata, yan ye' ayio. Akika etun nanzhi ye fe lo  izheo nan Sokoa yarda jin bea yin.",data/raw\Speaker_id_6\nup_1107.txt,data/raw\Speaker_id_6\nup_1107.wav,Unknown,Unknown
Speaker_id_6,"Akika, Yi ga cin Alkur'anu be ya wo nini nini'o.",data/raw\Speaker_id_6\nup_1108.txt,data/raw\Speaker_id_6\nup_1108.wav,Unknown,Unknown
Speaker_id_6,"(Annabi) a hakuri jin, be hukunci nanzhi Tsoci woe, la ya wo nan. Wo mao ga la mitu, za nanzhie' le Soko ba, to kafirizhi na ma.",data/raw\Speaker_id_6\nup_1109.txt,data/raw\Speaker_id_6\nup_1109.wav,Unknown,Unknown
Speaker_id_6,"Wo mao fe'o dokun, be yetuu yan Tsoci Wo yin, to lazhin to lozun.",data/raw\Speaker_id_6\nup_1110.txt,data/raw\Speaker_id_6\nup_1110.wav,Unknown,Unknown
Speaker_id_6,"Eye gaashi, fe dokun, be jin jin yan sujadae Wo mao feo li Soko lokaci nan lokpa nan, dan mini yeshio.",data/raw\Speaker_id_6\nup_1111.txt,data/raw\Speaker_id_6\nup_1111.wav,Unknown,Unknown
Speaker_id_6,"Akika, (kafirizhi to munafikizhi) za wuncin zhi kpata izhe nan fan'yin zo nan, ugae'e' de cin cin yao, acia efo nan tso lukpin sarauyin nan yaci zunmao.",data/raw\Speaker_id_6\nup_1112.txt,data/raw\Speaker_id_6\nup_1112.wav,Unknown,Unknown
Speaker_id_6,"Yi ga jin alitta'a o, Yicia' kagbo laa dan, gaba-gaba zhio. U ga ba Yi, Yi ga jin hallaka, Yici ga zandoci zhi jin (nanzhia fe jin bauta ya Soko nan).",data/raw\Speaker_id_6\nup_1113.txt,data/raw\Speaker_id_6\nup_1113.wav,Unknown,Unknown
Speaker_id_6,"Akika, aya nan nan zhi tukpa pa, ayio, za nan'u ga ba nan, ula gwa'u sun etun guruzhi'u fe'ulo, U ma'u ta eti eko nan Tsociu la cici nan.",data/raw\Speaker_id_6\nup_1114.txt,data/raw\Speaker_id_6\nup_1114.wav,Unknown,Unknown
Speaker_id_6,"Yandondo nan ma gae ba ye nan, sai u ga ba Soko shidzo bedzo. Akika Soko Etsu kpikpe uyio. Egba u ma yi dan jin jin yandondo bo.",data/raw\Speaker_id_6\nup_1115.txt,data/raw\Speaker_id_6\nup_1115.wav,Unknown,Unknown
Speaker_id_6,"Sokoa jin u la, za nan ga bau na, aa gandan mini yegun'u bo, Soko ma shiri yan azaba nan tan nan jin ka azwalumizhi.",data/raw\Speaker_id_6\nup_1116.txt,data/raw\Speaker_id_6\nup_1116.wav,Unknown,Unknown
Speaker_id_6,"Wo gbaogi ga yi-ejin bauta yao, be wo gaogi ma yib -ewa taimako",data/raw\Speaker_id_6\nup_1117.txt,data/raw\Speaker_id_6\nup_1117.wav,Unknown,Unknown
Speaker_id_6,(Soko) wu yi ba eko natso yi gboro na,data/raw\Speaker_id_6\nup_1118.txt,data/raw\Speaker_id_6\nup_1118.wav,Unknown,Unknown
Speaker_id_6,"Eko yan za nazhi wo la ni'ima woe twarya ya na. Ujin yan za nazhi wo zhe wun zhen wun be yin na'a, umajin yan zanazhia gbin eko gboro lugwa na'a.",data/raw\Speaker_id_6\nup_1119.txt,data/raw\Speaker_id_6\nup_1119.wav,Unknown,Unknown
Speaker_id_6,"Kpata yan nanzhi fi mini sanmazhio nan to nazhi fi kinbo nan, e'li Soko tsa tsa yin, Etsu mulki, Etsu lili, Etsu zankpe, Etsu nan yi egba (dan jin jin yandondo-o nan.",data/raw\Speaker_id_6\nup_1120.txt,data/raw\Speaker_id_6\nup_1120.wav,Unknown,Unknown
Speaker_id_6,"Sunan min yen ye Umaru , nupenchi miyo ,Kuma vunchi gayi ezhi minyon",data/raw\Speaker_id_6\nup_1121.txt,data/raw\Speaker_id_6\nup_1121.wav,Unknown,Unknown
Speaker_id_6,Ga tigi man Ena jin na jiani a chiga solo wa won,data/raw\Speaker_id_6\nup_1122.txt,data/raw\Speaker_id_6\nup_1122.wav,Unknown,Unknown
Speaker_id_6,Yaya bosoko minyen wa eko nan min ga nan evozhi nan,data/raw\Speaker_id_6\nup_1123.txt,data/raw\Speaker_id_6\nup_1123.wav,Unknown,Unknown
Speaker_id_6,"Kube lazhin Wasan lafiya, ke zamin yezhi jinan o",data/raw\Speaker_id_6\nup_1124.txt,data/raw\Speaker_id_6\nup_1124.wav,Unknown,Unknown
Speaker_id_6,Efin guwo be inni ga gun wo ga jin wosan mi me wa lo zhinin,data/raw\Speaker_id_6\nup_1125.txt,data/raw\Speaker_id_6\nup_1125.wav,Unknown,Unknown
Speaker_id_6,yi nan yi efo Sallah efo na zandondoe fa yangban nan,data/raw\Speaker_id_6\nup_1126.txt,data/raw\Speaker_id_6\nup_1126.wav,Unknown,Unknown
Speaker_id_6,"A edzu de na ko kuru a, kuru ga agena, ke wo ga a ku da kun o?",data/raw\Speaker_id_6\nup_1128.txt,data/raw\Speaker_id_6\nup_1128.wav,Unknown,Unknown
Speaker_id_6,A ela emi woro pa fini a:,data/raw\Speaker_id_6\nup_1129.txt,data/raw\Speaker_id_6\nup_1129.wav,Unknown,Unknown
Speaker_id_6,A ekun esi nyikankpinci ya eza mi a:,data/raw\Speaker_id_6\nup_1130.txt,data/raw\Speaker_id_6\nup_1130.wav,Unknown,Unknown
Speaker_id_6,"A ele 'bi, doko u sa waniko a:",data/raw\Speaker_id_6\nup_1131.txt,data/raw\Speaker_id_6\nup_1131.wav,Unknown,Unknown
Speaker_id_6,"A elo a 'mi lo na, a elo a nin a:",data/raw\Speaker_id_6\nup_1132.txt,data/raw\Speaker_id_6\nup_1132.wav,Unknown,Unknown
Speaker_id_6,Ajin a ce kpa kin yaba?,data/raw\Speaker_id_6\nup_1133.txt,data/raw\Speaker_id_6\nup_1133.wav,Unknown,Unknown
Speaker_id_6,A jin nyina ge ebo 'sun o:,data/raw\Speaker_id_6\nup_1134.txt,data/raw\Speaker_id_6\nup_1134.wav,Unknown,Unknown
Speaker_id_6,A lo lati zin be tsun a ma mma; a lo lati zin be tsun a ma yaya a:,data/raw\Speaker_id_6\nup_1135.txt,data/raw\Speaker_id_6\nup_1135.wav,Unknown,Unknown
Speaker_id_6,A ma 'gi dede a la ya makunduunnu a:,data/raw\Speaker_id_6\nup_1136.txt,data/raw\Speaker_id_6\nup_1136.wav,Unknown,Unknown
Speaker_id_6,Asa! Dunguru n de bida a:,data/raw\Speaker_id_6\nup_1137.txt,data/raw\Speaker_id_6\nup_1137.wav,Unknown,Unknown
Speaker_id_6,Asiada u ka fu nyi ma a:,data/raw\Speaker_id_6\nup_1138.txt,data/raw\Speaker_id_6\nup_1138.wav,Unknown,Unknown
Speaker_id_6,"A tu 'mi ka ye na, a tu mi ka tukpa a:",data/raw\Speaker_id_6\nup_1139.txt,data/raw\Speaker_id_6\nup_1139.wav,Unknown,Unknown
Speaker_id_6,"A yi we nna bakogi wo jin gaga, bise na ema guwo na sunkun?",data/raw\Speaker_id_6\nup_1140.txt,data/raw\Speaker_id_6\nup_1140.wav,Unknown,Unknown
Speaker_id_6,"Berebere ga, u le be ye, ebe ma ga u le wuntso ye bedzo:",data/raw\Speaker_id_6\nup_1141.txt,data/raw\Speaker_id_6\nup_1141.wav,Unknown,Unknown
Speaker_id_6,Bise sunsungi nya talaka wun ga yi nanko ruga wun o:,data/raw\Speaker_id_6\nup_1142.txt,data/raw\Speaker_id_6\nup_1142.wav,Unknown,Unknown
Speaker_id_6,Bise sunsungi nya zunzunka u kpe lugbe ye a; nna u kpe u ye:,data/raw\Speaker_id_6\nup_1143.txt,data/raw\Speaker_id_6\nup_1143.wav,Unknown,Unknown
Speaker_id_6,Boloboloko! Ebo bo nuwonjeci a :,data/raw\Speaker_id_6\nup_1144.txt,data/raw\Speaker_id_6\nup_1144.wav,Unknown,Unknown
Speaker_id_6,"Cigbe na a le be koko nyi na, kaga u zo gun a wun a zo mada:",data/raw\Speaker_id_6\nup_1145.txt,data/raw\Speaker_id_6\nup_1145.wav,Unknown,Unknown
Speaker_id_6,"Dagba ga a tsun ce, dagba ga a go wun o:",data/raw\Speaker_id_6\nup_1147.txt,data/raw\Speaker_id_6\nup_1147.wav,Unknown,Unknown
Speaker_id_6,"Daga fumfuruyi o, acin a ka nyika o",data/raw\Speaker_id_6\nup_1148.txt,data/raw\Speaker_id_6\nup_1148.wav,Unknown,Unknown
Speaker_id_6,"Dinniko ga yize yi vwonyi, edzu ga u yi finyi:",data/raw\Speaker_id_6\nup_1149.txt,data/raw\Speaker_id_6\nup_1149.wav,Unknown,Unknown
Speaker_id_6,"Ebi nu, u din fu ninmi wun a :",data/raw\Speaker_id_6\nup_1150.txt,data/raw\Speaker_id_6\nup_1150.wav,Unknown,Unknown
Speaker_id_6,Egban ga nya kin:,data/raw\Speaker_id_6\nup_1151.txt,data/raw\Speaker_id_6\nup_1151.wav,Unknown,Unknown
Speaker_id_6,"Egun na ta gorozo na, u gaga a edun u gbin o:",data/raw\Speaker_id_6\nup_1152.txt,data/raw\Speaker_id_6\nup_1152.wav,Unknown,Unknown
Speaker_id_6,"Egi wun a ga, ga, wun a ku 'wo nda u fa, u ga agba u kin",data/raw\Speaker_id_6\nup_1153.txt,data/raw\Speaker_id_6\nup_1153.wav,Unknown,Unknown
Speaker_id_6,Eti u lo etitso a :,data/raw\Speaker_id_6\nup_1154.txt,data/raw\Speaker_id_6\nup_1154.wav,Unknown,Unknown
Speaker_id_6,"Ewa ga u kpe binakun ye, tsukun kpe ga u:",data/raw\Speaker_id_6\nup_1155.txt,data/raw\Speaker_id_6\nup_1155.wav,Unknown,Unknown
Speaker_id_6,"Eya we ma 'koce we emanin, wo tswa 'fo na eko u a be gun be wotso nyi na:",data/raw\Speaker_id_6\nup_1156.txt,data/raw\Speaker_id_6\nup_1156.wav,Unknown,Unknown
Speaker_id_6,"Ewo ma yi nyada, gbatawo yi kasa:",data/raw\Speaker_id_6\nup_1157.txt,data/raw\Speaker_id_6\nup_1157.wav,Unknown,Unknown
Speaker_id_6,Eye din tswa u ce lazin a:,data/raw\Speaker_id_6\nup_1158.txt,data/raw\Speaker_id_6\nup_1158.wav,Unknown,Unknown
